Date,Venue,Home.Team,Away.Team,Home.Score,Away.Score,Home.Margin,Away.Margin,Home.Win.Odds,Away.Win.Odds,Home.Line.Odds,Away.Line.Odds,Round,Season
11/4/15,Metricon,Gold Coast,St Kilda,76,104,-28,28,1.2,4.5,-30.5,30.5,2,2015
12/4/15,GMHBA,Geelong,Fremantle,60,104,-44,44,1.95,1.85,-5.5,-5.5,2,2015
12/4/15,M.C.G.,Essendon,Hawthorn,78,76,2,-2,4.5,1.2,28.5,-28.5,2,2015
12/4/15,Marvel,North Melbourne,Brisbane,133,51,82,-82,1.15,5.5,-35.5,35.5,2,2015
17/4/15,M.C.G.,Collingwood,St Kilda,140,66,74,-74,1.4,3,-16.5,16.5,3,2015
18/4/15,Adelaide,Adelaide,Melbourne,80,55,25,-25,1.08,8,-48.5,48.5,3,2015
18/4/15,M.C.G.,Carlton,Essendon,84,105,-21,21,4,1.25,26.5,-26.5,3,2015
18/4/15,S.C.G.,Sydney,GWS,111,90,21,-21,1.15,5.5,-35.5,35.5,3,2015
18/4/15,Gabba,Brisbane,Richmond,58,137,-79,79,2.65,1.48,13.5,-13.5,3,2015
18/4/15,Marvel,North Melbourne,Port Adelaide,105,113,-8,8,2,1.83,1.5,-1.5,3,2015
19/4/15,UTAS,Hawthorn,Western Bulldogs,127,57,70,-70,1.1,7,-45.5,45.5,3,2015
19/4/15,Domain,West Coast,Fremantle,81,111,-30,30,3.4,1.32,19.5,-19.5,3,2015
19/4/15,GMHBA,Geelong,Gold Coast,105,96,9,-9,1.14,5.75,-37.5,37.5,3,2015
24/4/15,M.C.G.,Richmond,Melbourne,51,83,-32,32,1.32,3.55,-21.5,21.5,4,2015
25/4/15,Westpac,St Kilda,Carlton,81,121,-40,40,3.05,1.4,20.5,-20.5,4,2015
25/4/15,M.C.G.,Essendon,Collingwood,49,69,-20,20,1.42,2.95,-15.5,15.5,4,2015
25/4/15,Canberra,GWS,Gold Coast,119,53,66,-66,1.36,3.25,-20.5,20.5,4,2015
25/4/15,Domain,Fremantle,Sydney,74,60,14,-14,1.57,2.45,-9.5,9.5,4,2015
25/4/15,Adelaide,Port Adelaide,Hawthorn,99,91,8,-8,2.55,1.53,12.5,-12.5,4,2015
26/4/15,Gabba,Brisbane,West Coast,65,118,-53,53,2.65,1.5,14.5,-14.5,4,2015
26/4/15,GMHBA,Geelong,North Melbourne,67,83,-16,16,2.25,1.67,6.5,-6.5,4,2015
26/4/15,Marvel,Western Bulldogs,Adelaide,125,68,57,-57,4,1.25,25.5,-25.5,4,2015
1/5/15,M.C.G.,Carlton,Collingwood,45,120,-75,75,2.3,1.63,8.5,-8.5,5,2015
2/5/15,M.C.G.,Richmond,Geelong,76,85,-9,9,1.63,2.3,-7.5,7.5,5,2015
2/5/15,S.C.G.,Sydney,Western Bulldogs,73,77,-4,4,1.17,5,-34.5,34.5,5,2015
2/5/15,Metricon,Gold Coast,Brisbane,118,54,64,-64,1.81,2,-2.5,2.5,5,2015
2/5/15,Domain,West Coast,GWS,120,33,87,-87,1.6,2.35,-8.5,8.5,5,2015
2/5/15,Marvel,North Melbourne,Hawthorn,70,130,-60,60,3.15,1.35,20.5,-20.5,5,2015
3/5/15,M.C.G.,Melbourne,Fremantle,50,118,-68,68,5,1.17,30.5,-30.5,5,2015
3/5/15,Marvel,St Kilda,Essendon,80,82,-2,2,5.5,1.15,37.5,-37.5,5,2015
3/5/15,Adelaide,Adelaide,Port Adelaide,91,115,-24,24,2.3,1.62,8.5,-8.5,5,2015
8/5/15,M.C.G.,Collingwood,Geelong,59,100,-41,41,1.62,2.35,-8.5,8.5,6,2015
9/5/15,Blundstone,North Melbourne,Richmond,109,74,35,-35,1.5,2.6,-12.5,12.5,6,2015
9/5/15,Marvel,Western Bulldogs,St Kilda,87,94,-7,7,1.38,3.05,-17.5,17.5,6,2015
9/5/15,GIANTS,GWS,Hawthorn,108,98,10,-10,3.75,1.27,25.5,-25.5,6,2015
9/5/15,Metricon,Gold Coast,Adelaide,78,119,-41,41,6.25,1.12,38.5,-38.5,6,2015
9/5/15,Domain,Fremantle,Essendon,80,52,28,-28,1.2,4.5,-27.5,27.5,6,2015
9/5/15,M.C.G.,Melbourne,Sydney,50,88,-38,38,5,1.17,30.5,-30.5,6,2015
10/5/15,Marvel,Carlton,Brisbane,75,84,-9,9,1.25,4,-26.5,26.5,6,2015
10/5/15,Adelaide,Port Adelaide,West Coast,68,78,-10,10,1.2,4.5,-30.5,30.5,6,2015
15/5/15,Marvel,Essendon,North Melbourne,82,93,-11,11,2.75,1.45,14.5,-14.5,7,2015
16/5/15,Adelaide,Adelaide,St Kilda,119,73,46,-46,1.24,4,-29.5,29.5,7,2015
16/5/15,M.C.G.,Hawthorn,Melbourne,155,50,105,-105,1.1,6.75,-42.5,42.5,7,2015
16/5/15,Marvel,Carlton,GWS,57,135,-78,78,2.6,1.5,12.5,-12.5,7,2015
16/5/15,Domain,West Coast,Gold Coast,135,43,92,-92,1.1,7,-39.5,39.5,7,2015
16/5/15,ANZ,Sydney,Geelong,120,77,43,-43,1.27,3.7,-25.5,25.5,7,2015
17/5/15,Marvel,Western Bulldogs,Fremantle,88,101,-13,13,3.65,1.28,23.5,-23.5,7,2015
17/5/15,M.C.G.,Richmond,Collingwood,105,100,5,-5,2.1,1.72,5.5,-5.5,7,2015
17/5/15,Gabba,Brisbane,Port Adelaide,102,65,37,-37,4.5,1.2,32.5,-32.5,7,2015
22/5/15,Marvel,Geelong,Carlton,140,63,77,-77,1.22,4.5,-28.5,28.5,8,2015
23/5/15,Marvel,St Kilda,West Coast,78,131,-53,53,5.15,1.18,34.5,-34.5,8,2015
23/5/15,GIANTS,GWS,Adelaide,108,84,24,-24,1.55,2.5,-11.5,11.5,8,2015
23/5/15,Metricon,Gold Coast,Collingwood,63,132,-69,69,3.8,1.28,24.5,-24.5,8,2015
23/5/15,Domain,Fremantle,North Melbourne,115,42,73,-73,1.2,4.75,-30.5,30.5,8,2015
23/5/15,M.C.G.,Hawthorn,Sydney,69,73,-4,4,1.5,2.65,-13.5,13.5,8,2015
24/5/15,Marvel,Essendon,Brisbane,136,78,58,-58,1.23,4.4,-29.5,29.5,8,2015
24/5/15,M.C.G.,Melbourne,Western Bulldogs,103,64,39,-39,3.1,1.39,17.5,-17.5,8,2015
24/5/15,Adelaide,Port Adelaide,Richmond,43,76,-33,33,1.33,3.4,-22.5,22.5,8,2015
29/5/15,S.C.G.,Sydney,Carlton,122,62,60,-60,1.02,17,-72.5,72.5,9,2015
30/5/15,TIO,Melbourne,Port Adelaide,54,115,-61,61,2.75,1.47,15.5,-15.5,9,2015
30/5/15,UTAS,Hawthorn,Gold Coast,93,40,53,-53,1.01,19,-68.5,68.5,9,2015
30/5/15,Marvel,Western Bulldogs,GWS,113,68,45,-45,2.55,1.53,12.5,-12.5,9,2015
30/5/15,Adelaide,Adelaide,Fremantle,57,68,-11,11,3.85,1.28,23.5,-23.5,9,2015
30/5/15,M.C.G.,Richmond,Essendon,72,59,13,-13,1.8,2.05,-4.5,4.5,9,2015
31/5/15,Gabba,Brisbane,St Kilda,86,108,-22,22,1.62,2.35,-8.5,8.5,9,2015
31/5/15,Domain,West Coast,Geelong,120,64,56,-56,1.43,2.9,-15.5,15.5,9,2015
31/5/15,M.C.G.,Collingwood,North Melbourne,112,95,17,-17,2,1.84,2.5,-2.5,9,2015
5/6/15,Domain,Fremantle,Richmond,70,97,-27,27,1.25,4.25,-26.5,26.5,10,2015
6/6/15,M.C.G.,Carlton,Adelaide,90,99,-9,9,3.5,1.32,23.5,-23.5,10,2015
6/6/15,Metricon,Gold Coast,Sydney,41,93,-52,52,15,1.02,61.5,-61.5,10,2015
6/6/15,Adelaide,Port Adelaide,Western Bulldogs,100,62,38,-38,1.26,4,-28.5,28.5,10,2015
6/6/15,Marvel,Essendon,Geelong,53,122,-69,69,2.05,1.8,2.5,-2.5,10,2015
7/6/15,GIANTS,GWS,Brisbane,97,67,30,-30,1.08,8.5,-45.5,45.5,10,2015
7/6/15,Blundstone,North Melbourne,West Coast,85,75,10,-10,2.1,1.77,4.5,-4.5,10,2015
7/6/15,Marvel,St Kilda,Hawthorn,69,132,-63,63,14,1.03,57.5,-57.5,10,2015
8/6/15,M.C.G.,Melbourne,Collingwood,85,110,-25,25,4,1.26,26.5,-26.5,10,2015
12/6/15,Adelaide,Port Adelaide,Geelong,69,92,-23,23,1.46,2.8,-14.5,14.5,11,2015
13/6/15,Metricon,Gold Coast,Fremantle,46,53,-7,7,10,1.06,45.5,-45.5,11,2015
13/6/15,Domain,West Coast,Essendon,96,46,50,-50,1.15,5.75,-39.5,39.5,11,2015
13/6/15,Marvel,North Melbourne,Sydney,75,91,-16,16,2.65,1.5,14.5,-14.5,11,2015
14/6/15,M.C.G.,Collingwood,GWS,119,77,42,-42,1.67,2.25,-7.5,7.5,11,2015
14/6/15,Marvel,St Kilda,Melbourne,85,83,2,-2,1.7,2.2,-5.5,5.5,11,2015
18/6/15,Adelaide,Adelaide,Hawthorn,85,114,-29,29,3.15,1.38,18.5,-18.5,12,2015
19/6/15,M.C.G.,Richmond,West Coast,70,90,-20,20,1.8,2.05,-2.5,2.5,12,2015
20/6/15,M.C.G.,Carlton,Port Adelaide,110,106,4,-4,3.1,1.39,16.5,-16.5,12,2015
20/6/15,GIANTS,GWS,North Melbourne,61,117,-56,56,3.15,1.38,17.5,-17.5,12,2015
20/6/15,Marvel,Western Bulldogs,Brisbane,146,74,72,-72,1.28,3.8,-25.5,25.5,12,2015
21/6/15,GMHBA,Geelong,Melbourne,89,113,-24,24,1.11,7,-42.5,42.5,12,2015
25/6/15,Domain,Fremantle,Collingwood,80,73,7,-7,1.33,3.5,-22.5,22.5,13,2015
26/6/15,S.C.G.,Sydney,Richmond,77,95,-18,18,1.35,3.25,-20.5,20.5,13,2015
27/6/15,M.C.G.,Hawthorn,Essendon,114,76,38,-38,1.08,9,-52.5,52.5,13,2015
27/6/15,Gabba,Brisbane,Adelaide,69,82,-13,13,3.5,1.32,24.5,-24.5,13,2015
27/6/15,Marvel,St Kilda,Western Bulldogs,56,62,-6,6,2.6,1.52,13.5,-13.5,13,2015
28/6/15,Marvel,Carlton,Gold Coast,103,69,34,-34,1.43,2.9,-17.5,17.5,13,2015
2/7/15,S.C.G.,Sydney,Port Adelaide,94,84,10,-10,1.47,2.75,-14.5,14.5,14,2015
3/7/15,M.C.G.,Collingwood,Hawthorn,91,101,-10,10,3.45,1.33,22.5,-22.5,14,2015
4/7/15,M.C.G.,Richmond,GWS,78,69,9,-9,1.18,5,-34.5,34.5,14,2015
4/7/15,Metricon,Gold Coast,North Melbourne,125,70,55,-55,4,1.26,25.5,-25.5,14,2015
4/7/15,TIO,Melbourne,West Coast,60,114,-54,54,4.4,1.22,29.5,-29.5,14,2015
4/7/15,Marvel,Western Bulldogs,Carlton,64,53,11,-11,1.42,2.9,-16.5,16.5,14,2015
5/7/15,Marvel,Essendon,St Kilda,52,162,-110,110,1.73,2.15,-5.5,5.5,14,2015
5/7/15,Domain,Fremantle,Brisbane,84,48,36,-36,1.02,15,-56.5,56.5,14,2015
9/7/15,Adelaide,Port Adelaide,Collingwood,66,63,3,-3,1.84,2,-2.5,2.5,15,2015
10/7/15,M.C.G.,Richmond,Carlton,71,41,30,-30,1.33,3.4,-21.5,21.5,15,2015
11/7/15,M.C.G.,Essendon,Melbourne,69,60,9,-9,2.7,1.48,12.5,-12.5,15,2015
11/7/15,Cazaly's,Western Bulldogs,Gold Coast,95,73,22,-22,1.65,2.3,-5.5,5.5,15,2015
11/7/15,Domain,West Coast,Adelaide,147,91,56,-56,1.18,4.8,-34.5,34.5,15,2015
11/7/15,Marvel,North Melbourne,Geelong,120,79,41,-41,2.1,1.77,3.5,-3.5,15,2015
12/7/15,GIANTS,GWS,St Kilda,84,49,35,-35,1.75,2.12,-5.5,5.5,15,2015
12/7/15,UTAS,Hawthorn,Fremantle,115,43,72,-72,1.39,3.1,-18.5,18.5,15,2015
12/7/15,Gabba,Brisbane,Sydney,49,70,-21,21,6,1.14,38.5,-38.5,15,2015
17/7/15,Marvel,North Melbourne,Essendon,93,68,25,-25,1.22,4.6,-30.5,30.5,16,2015
18/7/15,GMHBA,Geelong,Western Bulldogs,72,64,8,-8,1.6,2.4,-8.5,8.5,16,2015
18/7/15,Metricon,Gold Coast,GWS,79,94,-15,15,2.25,1.68,5.5,-5.5,16,2015
18/7/15,Marvel,Collingwood,West Coast,56,87,-31,31,2.55,1.53,10.5,-10.5,16,2015
18/7/15,Domain,Fremantle,Carlton,95,53,42,-42,1.14,6.25,-39.5,39.5,16,2015
18/7/15,ANZ,Sydney,Hawthorn,57,146,-89,89,2.45,1.57,10.5,-10.5,16,2015
19/7/15,M.C.G.,Melbourne,Brisbane,60,36,24,-24,1.62,2.35,-8.5,8.5,16,2015
19/7/15,Adelaide,Port Adelaide,Adelaide,113,116,-3,3,1.55,2.5,-10.5,10.5,16,2015
19/7/15,Marvel,St Kilda,Richmond,73,89,-16,16,2.95,1.42,16.5,-16.5,16,2015
24/7/15,Marvel,Carlton,Hawthorn,35,173,-138,138,15,1.02,65.5,-65.5,17,2015
25/7/15,Adelaide,Adelaide,Gold Coast,125,80,45,-45,1.22,4.5,-30.5,30.5,17,2015
25/7/15,Canberra,GWS,Geelong,42,69,-27,27,1.83,2,-2.5,2.5,17,2015
25/7/15,M.C.G.,Richmond,Fremantle,78,82,-4,4,1.75,2.1,-2.5,2.5,17,2015
25/7/15,Gabba,Brisbane,North Melbourne,38,110,-72,72,4.5,1.22,30.5,-30.5,17,2015
25/7/15,Marvel,Essendon,Port Adelaide,116,129,-13,13,3.3,1.35,18.5,-18.5,17,2015
26/7/15,Marvel,Western Bulldogs,Collingwood,104,86,18,-18,2.2,1.7,5.5,-5.5,17,2015
26/7/15,Domain,West Coast,Sydney,103,51,52,-52,1.33,3.45,-20.5,20.5,17,2015
26/7/15,M.C.G.,Melbourne,St Kilda,46,83,-37,37,2.1,1.77,3.5,-3.5,17,2015
31/7/15,M.C.G.,Hawthorn,Richmond,53,71,-18,18,1.22,4.5,-34.5,34.5,18,2015
1/8/15,GMHBA,Geelong,Brisbane,113,57,56,-56,1.12,6.75,-40.5,40.5,18,2015
1/8/15,M.C.G.,Collingwood,Melbourne,54,91,-37,37,1.33,3.4,-22.5,22.5,18,2015
1/8/15,S.C.G.,Sydney,Adelaide,117,65,52,-52,1.43,2.9,-16.5,16.5,18,2015
1/8/15,Metricon,Gold Coast,West Coast,83,83,0,0,8.5,1.08,49.5,-49.5,18,2015
1/8/15,Marvel,Carlton,North Melbourne,54,118,-64,64,5.75,1.15,36.5,-36.5,18,2015
2/8/15,Adelaide,Port Adelaide,St Kilda,112,49,63,-63,1.2,4.75,-30.5,30.5,18,2015
2/8/15,Domain,Fremantle,GWS,84,63,21,-21,1.22,4.5,-27.5,27.5,18,2015
2/8/15,Marvel,Essendon,Western Bulldogs,40,127,-87,87,2.95,1.42,16.5,-16.5,18,2015
7/8/15,Adelaide,Adelaide,Richmond,88,52,36,-36,2.2,1.7,5.5,-5.5,19,2015
8/8/15,M.C.G.,Collingwood,Carlton,105,87,18,-18,1.23,4.4,-28.5,28.5,19,2015
8/8/15,Marvel,Western Bulldogs,Port Adelaide,128,64,64,-64,1.75,2.1,-5.5,5.5,19,2015
8/8/15,Gabba,Brisbane,Gold Coast,100,114,-14,14,2.45,1.58,9.5,-9.5,19,2015
8/8/15,Domain,West Coast,Hawthorn,74,88,-14,14,2.5,1.55,9.5,-9.5,19,2015
8/8/15,GMHBA,Geelong,Sydney,95,63,32,-32,1.98,1.86,-1.5,-4.5,19,2015
9/8/15,M.C.G.,Melbourne,North Melbourne,92,127,-35,35,3.5,1.32,21.5,-21.5,19,2015
9/8/15,GIANTS,GWS,Essendon,93,61,32,-32,1.26,4,-27.5,27.5,19,2015
9/8/15,Marvel,St Kilda,Fremantle,59,96,-37,37,2.65,1.5,12.5,-12.5,19,2015
14/8/15,S.C.G.,Sydney,Collingwood,87,76,11,-11,1.35,3.3,-19.5,19.5,20,2015
15/8/15,Marvel,Essendon,Adelaide,59,171,-112,112,3.85,1.28,25.5,-25.5,20,2015
15/8/15,Blundstone,North Melbourne,St Kilda,120,83,37,-37,1.17,5.3,-34.5,34.5,20,2015
15/8/15,Adelaide,Port Adelaide,GWS,111,90,21,-21,1.26,4,-25.5,25.5,20,2015
15/8/15,Gabba,Brisbane,Carlton,131,67,64,-64,1.67,2.25,-6.5,6.5,20,2015
15/8/15,M.C.G.,Geelong,Hawthorn,85,121,-36,36,4.1,1.25,27.5,-27.5,20,2015
16/8/15,M.C.G.,Richmond,Gold Coast,138,55,83,-83,1.1,7.5,-41.5,41.5,20,2015
16/8/15,Domain,Fremantle,West Coast,80,104,-24,24,1.67,2.25,-6.5,6.5,20,2015
16/8/15,Marvel,Western Bulldogs,Melbourne,153,55,98,-98,1.2,4.75,-28.5,28.5,20,2015
21/8/15,Marvel,Hawthorn,Port Adelaide,86,108,-22,22,1.08,8.75,-49.5,49.5,21,2015
22/8/15,M.C.G.,Collingwood,Richmond,56,147,-91,91,2.82,1.45,14.5,-14.5,21,2015
22/8/15,GIANTS,GWS,Sydney,44,133,-89,89,2.6,1.52,11.5,-11.5,21,2015
22/8/15,Metricon,Gold Coast,Essendon,97,95,2,-2,1.55,2.5,-10.5,10.5,21,2015
22/8/15,Adelaide,Adelaide,Brisbane,131,44,87,-87,1.07,9.25,-48.5,48.5,21,2015
22/8/15,Marvel,St Kilda,Geelong,97,97,0,0,4.75,1.2,29.5,-29.5,21,2015
23/8/15,Marvel,North Melbourne,Fremantle,94,83,11,-11,1.73,2.15,-5.5,5.5,21,2015
23/8/15,Domain,West Coast,Western Bulldogs,162,85,77,-77,1.31,3.6,-23.5,23.5,21,2015
23/8/15,M.C.G.,Carlton,Melbourne,78,55,23,-23,3.25,1.36,17.5,-17.5,21,2015
28/8/15,M.C.G.,Geelong,Collingwood,62,110,-48,48,1.43,2.9,-15.5,15.5,22,2015
29/8/15,GIANTS,GWS,Carlton,132,51,81,-81,1.22,4.5,-30.5,30.5,22,2015
29/8/15,UTAS,Hawthorn,Brisbane,134,62,72,-72,1.01,17,-68.5,68.5,22,2015
29/8/15,Marvel,North Melbourne,Western Bulldogs,73,96,-23,23,1.63,2.3,-6.5,6.5,22,2015
29/8/15,M.C.G.,Essendon,Richmond,47,74,-27,27,6.3,1.13,38.5,-38.5,22,2015
29/8/15,Metricon,Gold Coast,Port Adelaide,51,88,-37,37,3.25,1.35,19.5,-19.5,22,2015
30/8/15,Adelaide,Adelaide,West Coast,126,69,57,-57,2.05,1.8,3.5,-3.5,22,2015
30/8/15,Domain,Fremantle,Melbourne,108,54,54,-54,1.08,8.5,-43.5,43.5,22,2015
30/8/15,Marvel,St Kilda,Sydney,38,135,-97,97,4.5,1.22,28.5,-28.5,22,2015
4/9/15,Marvel,Richmond,North Melbourne,108,67,41,-41,1.07,9,-48.5,48.5,23,2015
5/9/15,GMHBA,Geelong,Adelaide,119,80,39,-39,2.25,1.68,8.5,-8.5,23,2015
5/9/15,Gabba,Brisbane,Western Bulldogs,130,122,8,-8,4.5,1.22,28.5,-28.5,23,2015
5/9/15,Adelaide,Port Adelaide,Fremantle,122,53,69,-69,1.08,8.5,-58.5,58.5,23,2015
5/9/15,M.C.G.,Hawthorn,Carlton,113,56,57,-57,1.01,17,-72.5,72.5,23,2015
5/9/15,Domain,West Coast,St Kilda,125,30,95,-95,1.04,12,-53.5,53.5,23,2015
5/9/15,S.C.G.,Sydney,Gold Coast,127,64,63,-63,1.03,13,-55.5,55.5,23,2015
6/9/15,Marvel,Melbourne,GWS,103,77,26,-26,2.4,1.58,10.5,-10.5,23,2015
6/9/15,M.C.G.,Collingwood,Essendon,92,95,-3,3,1.3,3.5,-23.5,23.5,23,2015
11/9/15,Domain,West Coast,Hawthorn,96,64,32,-32,2.42,1.6,7.5,-7.5,24,2015
12/9/15,Domain,Fremantle,Sydney,69,60,9,-9,1.36,3.2,-16.5,16.5,24,2015
12/9/15,M.C.G.,Western Bulldogs,Adelaide,102,109,-7,7,1.93,1.93,-1.5,-1.5,24,2015
13/9/15,M.C.G.,Richmond,North Melbourne,88,105,-17,17,1.65,2.3,-8.5,8.5,24,2015
18/9/15,M.C.G.,Hawthorn,Adelaide,135,61,74,-74,1.37,3.25,-24.5,24.5,25,2015
19/9/15,ANZ,Sydney,North Melbourne,51,77,-26,26,1.53,2.55,-10.5,10.5,25,2015
25/9/15,Domain,Fremantle,Hawthorn,67,94,-27,27,2.15,1.74,6.5,-6.5,26,2015
26/9/15,Domain,West Coast,North Melbourne,80,55,25,-25,1.24,4.2,-30.5,30.5,26,2015
3/10/15,M.C.G.,Hawthorn,West Coast,107,61,46,-46,1.63,2.4,-9.5,9.5,27,2015
24/3/16,M.C.G.,Richmond,Carlton,92,83,9,-9,1.24,4.25,-27.5,27.5,1,2016
26/3/16,M.C.G.,Melbourne,GWS,80,78,2,-2,2.5,1.55,7.5,-7.5,1,2016
26/3/16,Metricon,Gold Coast,Essendon,121,60,61,-61,1.16,5.5,-40.5,40.5,1,2016
26/3/16,ANZ,Sydney,Collingwood,133,53,80,-80,1.6,2.4,-10.5,10.5,1,2016
26/3/16,Marvel,North Melbourne,Adelaide,107,97,10,-10,1.44,2.85,-13.5,13.5,1,2016
27/3/16,Marvel,Western Bulldogs,Fremantle,103,38,65,-65,1.65,2.25,-7.5,7.5,1,2016
27/3/16,Adelaide,Port Adelaide,St Kilda,133,100,33,-33,1.15,5.5,-38.5,38.5,1,2016
27/3/16,Domain,West Coast,Brisbane,166,102,64,-64,1.05,10,-57.5,57.5,1,2016
28/3/16,M.C.G.,Geelong,Hawthorn,116,86,30,-30,2.2,1.7,6.5,-6.5,1,2016
1/4/16,M.C.G.,Collingwood,Richmond,87,86,1,-1,2.05,1.8,3.5,-3.5,2,2016
2/4/16,Adelaide,Adelaide,Port Adelaide,144,86,58,-58,1.95,1.91,1.5,-1.5,2,2016
2/4/16,M.C.G.,Essendon,Melbourne,80,67,13,-13,5.5,1.15,38.5,-38.5,2,2016
2/4/16,Gabba,Brisbane,North Melbourne,83,117,-34,34,3.9,1.27,25.5,-25.5,2,2016
2/4/16,Domain,Fremantle,Gold Coast,100,126,-26,26,1.23,4.25,-26.5,26.5,2,2016
2/4/16,Marvel,St Kilda,Western Bulldogs,36,93,-57,57,3.95,1.25,25.5,-25.5,2,2016
3/4/16,Canberra,GWS,Geelong,89,76,13,-13,2.75,1.47,13.5,-13.5,2,2016
3/4/16,M.C.G.,Hawthorn,West Coast,99,53,46,-46,2.15,1.72,4.5,-4.5,2,2016
3/4/16,Marvel,Carlton,Sydney,71,131,-60,60,4.5,1.22,29.5,-29.5,2,2016
8/4/16,Adelaide,Port Adelaide,Essendon,112,51,61,-61,1.13,6.25,-45.5,45.5,3,2016
9/4/16,M.C.G.,St Kilda,Collingwood,119,90,29,-29,2.4,1.6,9.5,-9.5,3,2016
9/4/16,Marvel,Richmond,Adelaide,92,128,-36,36,2,1.83,2.5,-2.5,3,2016
9/4/16,S.C.G.,Sydney,GWS,93,68,25,-25,1.37,3.15,-17.5,17.5,3,2016
9/4/16,Domain,West Coast,Fremantle,92,59,33,-33,1.35,3.3,-20.5,20.5,3,2016
9/4/16,Metricon,Gold Coast,Carlton,95,41,54,-54,1.15,5.75,-36.5,36.5,3,2016
10/4/16,Blundstone,North Melbourne,Melbourne,136,131,5,-5,1.14,6,-38.5,38.5,3,2016
10/4/16,Marvel,Western Bulldogs,Hawthorn,90,93,-3,3,1.96,1.88,1.5,-1.5,3,2016
10/4/16,GMHBA,Geelong,Brisbane,125,56,69,-69,1.06,10,-54.5,54.5,3,2016
15/4/16,Domain,West Coast,Richmond,125,57,68,-68,1.24,4.15,-28.5,28.5,4,2016
16/4/16,M.C.G.,Essendon,Geelong,42,72,-30,30,11,1.05,55.5,-55.5,4,2016
16/4/16,UTAS,Hawthorn,St Kilda,87,84,3,-3,1.11,7,-42.5,42.5,4,2016
16/4/16,Gabba,Brisbane,Gold Coast,107,94,13,-13,2.95,1.42,16.5,-16.5,4,2016
16/4/16,Adelaide,Adelaide,Sydney,113,103,10,-10,1.92,1.92,-1.5,-1.5,4,2016
16/4/16,Marvel,Carlton,Western Bulldogs,49,85,-36,36,8,1.08,49.5,-49.5,4,2016
17/4/16,Canberra,GWS,Port Adelaide,151,65,86,-86,1.95,1.9,0.5,-0.5,4,2016
17/4/16,M.C.G.,Collingwood,Melbourne,67,102,-35,35,1.4,3,-17.5,17.5,4,2016
17/4/16,Marvel,North Melbourne,Fremantle,132,101,31,-31,1.23,4.3,-30.5,30.5,4,2016
22/4/16,M.C.G.,Hawthorn,Adelaide,112,109,3,-3,1.4,3.05,-19.5,19.5,5,2016
23/4/16,S.C.G.,Sydney,West Coast,88,49,39,-39,1.58,2.45,-8.5,8.5,5,2016
23/4/16,Metricon,Gold Coast,North Melbourne,81,119,-38,38,3.05,1.4,19.5,-19.5,5,2016
23/4/16,Adelaide,Port Adelaide,Geelong,59,107,-48,48,2.1,1.77,3.5,-3.5,5,2016
23/4/16,Marvel,Western Bulldogs,Brisbane,120,67,53,-53,1.13,6.25,-42.5,42.5,5,2016
24/4/16,Marvel,St Kilda,GWS,79,126,-47,47,2.45,1.58,9.5,-9.5,5,2016
24/4/16,Domain,Fremantle,Carlton,68,72,-4,4,1.16,5.5,-35.5,35.5,5,2016
24/4/16,M.C.G.,Melbourne,Richmond,129,96,33,-33,2.2,1.7,6.5,-6.5,5,2016
25/4/16,M.C.G.,Collingwood,Essendon,142,73,69,-69,1.36,3.2,-23.5,23.5,5,2016
29/4/16,Marvel,North Melbourne,Western Bulldogs,61,45,16,-16,1.81,2.05,-2.5,2.5,6,2016
30/4/16,Adelaide,Adelaide,Fremantle,97,64,33,-33,1.08,8.25,-47.5,47.5,6,2016
30/4/16,Marvel,Melbourne,St Kilda,96,135,-39,39,1.68,2.25,-5.5,5.5,6,2016
30/4/16,GIANTS,GWS,Hawthorn,158,83,75,-75,2.05,1.8,3.5,-3.5,6,2016
30/4/16,M.C.G.,Richmond,Port Adelaide,59,94,-35,35,1.38,3.15,-19.5,19.5,6,2016
30/4/16,GMHBA,Geelong,Gold Coast,168,48,120,-120,1.1,7.5,-48.5,48.5,6,2016
1/5/16,Gabba,Brisbane,Sydney,94,97,-3,3,5.25,1.17,35.5,-35.5,6,2016
1/5/16,Domain,West Coast,Collingwood,124,62,62,-62,1.1,7.5,-45.5,45.5,6,2016
1/5/16,M.C.G.,Carlton,Essendon,72,57,15,-15,1.47,2.75,-14.5,14.5,6,2016
6/5/16,M.C.G.,Richmond,Hawthorn,90,136,-46,46,4,1.26,28.5,-28.5,7,2016
7/5/16,M.C.G.,Collingwood,Carlton,84,99,-15,15,1.56,2.5,-10.5,10.5,7,2016
7/5/16,GMHBA,Geelong,West Coast,123,79,44,-44,1.52,2.6,-11.5,11.5,7,2016
7/5/16,ANZ,Sydney,Essendon,135,54,81,-81,1.01,17,-70.5,70.5,7,2016
7/5/16,Metricon,Gold Coast,Melbourne,87,160,-73,73,1.83,2,-2.5,2.5,7,2016
7/5/16,Domain,Fremantle,GWS,77,95,-18,18,3.4,1.33,23.5,-23.5,7,2016
7/5/16,Marvel,Western Bulldogs,Adelaide,123,108,15,-15,1.72,2.15,-4.5,4.5,7,2016
8/5/16,Marvel,St Kilda,North Melbourne,75,82,-7,7,3.5,1.32,22.5,-22.5,7,2016
8/5/16,Adelaide,Port Adelaide,Brisbane,136,59,77,-77,1.38,3.15,-18.5,18.5,7,2016
13/5/16,Adelaide,Adelaide,Geelong,72,98,-26,26,2,1.85,2.5,-2.5,8,2016
